Dates,Average daily coal consumption,Operating rate of blast furnaces,All-steel wheel operating rate,Semi-steel wheel operating rate,Polyester filament operating rate,PTA operating rate,Average daily output of crude steel,Commercial housing transaction area of 30 cities(D),Commercial housing transaction area of 30 cities(W),Cement Price Index,Average Daily Sales of Passenger Car(Wholesale),Average Daily Sales of Passenger Car(Retail),Keqiao Textile Price Index,CCFI composite index,Edible Agricultural Products Price Index,Production price index,WTI spot price,Output: Rebar,Output:Wire Rod,Output:Hot Rolled Coil,Output: Cold Rolled Coil,Output: Plate
2010-09-09,60.47,,,,,,,66.68,,,,,,,,,74.25,,,,,
2010-09-10,61.60,,,,,,169.66,58.44,,,,,,1198.77,128.91,135.29,76.44,,,,,
2010-09-11,61.80,,,,,,,49.03,,,,,,,,,,,,,,
2010-09-12,61.50,,,,,,,32.15,360.52,,,,,,,,,,,,,
2010-09-13,59.20,,,,,,,53.76,,,,,96.06,,,,77.27,,,,,
2010-09-14,55.87,,,,,,,62.62,,,,,,,,,76.73,,,,,
2010-09-15,56.00,,,,,,,68.65,,,,,,,,,75.60,,,,,
2010-09-16,56.80,,,,,,,62.53,,,,,,,,,74.37,,,,,
2010-09-17,58.20,,,,,,,60.13,,,,,,1197.69,129.56,135.82,73.52,,,,,
2010-09-18,58.30,,,,,,,56.51,,,,,,,,,,,,,,
2010-09-19,58.06,,,,,,,51.54,415.74,,,,,,,,,,,,,
2010-09-20,57.50,,,,,,154.73,56.94,,,,,96.54,,,,74.75,,,,,
2010-09-21,58.00,,,,,,,58.38,,,,,,,,,73.03,,,,,
2010-09-22,57.78,,,,,,,30.39,,,,,,,,,72.70,,,,,
2010-09-23,58.50,,,,,,,33.01,,,,,,,,,73.16,,,,,
2010-09-24,56.70,,,,,,,33.22,,,,,,,130.56,136.48,75.01,,,,,
2010-09-25,56.08,,,,,,,63.76,,,,,,,,,,,,,,
2010-09-26,49.90,,,,,,,68.71,344.41,,,,,,,,,,,,,
2010-09-27,50.90,,,,,,,77.10,,,,,96.76,,,,76.28,,,,,
2010-09-28,48.70,,,,,,,83.35,,,,,,,,,76.11,,,,,
2010-09-29,48.40,,,,,,,87.35,,,,,,,,,77.76,,,,,
2010-09-30,50.81,,,,,,167.80,98.98,,,,,,,,,79.95,,,,,
2010-10-01,49.71,,,,,,,34.67,,,,,,,131.14,136.90,81.56,,,,,
2010-10-02,48.37,,,,,,,25.05,,,,,,,,,,,,,,
2010-10-03,43.17,,,,,,,25.32,431.83,,,,,,,,,,,,,
2010-10-04,45.10,,,,,,,36.47,,,,,98.26,,,,81.56,,,,,
2010-10-05,49.97,,,,,,,27.82,,,,,,,,,82.80,,,,,
2010-10-06,47.15,,,,,,,28.38,,,,,,,,,83.26,,,,,
2010-10-07,47.55,,,,,,,44.39,,,,,,,,,81.46,,,,,
2010-10-08,50.13,,,,,,,73.51,,,,,,,131.74,138.44,82.74,,,,,
2010-10-09,49.59,,,,,,,83.29,,,,,,,,,,,,,,
2010-10-10,50.90,,,,,,162.70,81.63,375.48,,,,,,,,,,,,,
2010-10-11,50.30,,,,,,,84.71,,,,,,,,,82.20,,,,,
2010-10-12,50.10,,,,,,,77.44,,,,,,,,,81.66,,,,,
2010-10-13,51.20,,,,,,,80.72,,,,,,,,,83.02,,,,,
2010-10-14,53.30,,,,,,,75.83,,,,,,,,,82.52,,,,,
2010-10-15,53.41,,,,,,,78.40,,,,,,1153.17,131.74,,81.30,,,,,
2010-10-16,52.49,,,,,,,58.56,,,,,,,,,,,,,,
2010-10-17,52.00,,,,,,,52.05,507.70,,,,,,,,,,,,,
2010-10-18,51.49,,,,,,,66.93,,,,,98.91,,,,83.13,,,,,
2010-10-19,48.70,,,,,,,80.41,,,,,,,,,79.54,,,,,
2010-10-20,50.00,,,,,,156.00,78.21,,,,,,,,,81.81,,,,,
2010-10-21,51.60,,,,,,,63.51,,,,,,,,,80.10,,,,,
2010-10-22,51.20,,,,,,,60.98,,,,,,1132.08,132.50,,81.27,,,,,
2010-10-23,51.45,,,,,,,47.59,,,,,,,,,,,,,,
2010-10-24,50.80,,,,,,,35.28,432.92,,,,,,,,,,,,,
2010-10-25,50.77,,,,,,,64.97,,,,,99.63,,,,81.87,,,,,
2010-10-26,50.84,,,,,,,68.39,,,,,,,,,82.54,,,,,
2010-10-27,50.75,,,,,,,61.45,,,,,,,,,81.91,,,,,
2010-10-28,51.40,,,,,,,80.81,,,,,,,,,82.11,,,,,
2010-10-29,52.23,,,,,,,67.67,,,,,,1133.96,133.00,,81.38,,,,,
2010-10-30,52.55,,,,,,,55.96,,,,,,,,,,,,,,
2010-10-31,52.20,,,,,,156.00,40.23,439.48,,,,,,,,,,,,,
2010-11-01,52.80,,,,,,,56.54,,,,,100.31,,,,82.74,,,,,
2010-11-02,48.60,,,,,,,52.99,,,,,,,,,83.83,,,,,
2010-11-03,51.80,,,,,,,69.50,,,,,,,,,84.83,,,,,
2010-11-04,55.90,,,,,,,59.82,,,,,,,,,86.62,,,,,
2010-11-05,55.00,,,,,,,62.98,,,,,,1118.70,135.00,,86.91,,,,,
2010-11-06,51.39,,,,,,,47.39,,,,,,,,,,,,,,
2010-11-07,56.00,,,,,,,35.70,384.91,,,,,,,,,,,,,
2010-11-08,53.30,,,,,,,54.96,,,,,101.39,,,,86.96,,,,,
2010-11-09,53.00,,,,,,,55.92,,,,,,,,,86.51,,,,,
2010-11-10,55.10,,,,,,162.20,56.39,,,,,,,,,87.79,,,,,
2010-11-11,56.70,,,,,,,52.26,,,,,,,,,87.80,,,,,
2010-11-12,56.10,,,,,,,68.70,,,,,,1107.67,,,84.97,,,,,
2010-11-13,55.70,,,,,,,41.43,,,,,,,,,,,,,,
2010-11-14,54.79,,,,,,,29.45,359.09,,,,,,,,,,,,,
2010-11-15,53.88,,,,,,,54.92,,,,,105.02,,,,84.60,,,,,
2010-11-16,55.90,,,,,,,61.95,,,,,,,,,82.20,,,,,
2010-11-17,55.90,,,,,,,60.71,,,,,,,,,80.35,,,,,
2010-11-18,57.15,,,,,,,66.68,,,,,,,,,81.90,,,,,
2010-11-19,55.80,,,,,,,60.28,,,,,,1097.33,,,81.46,,,,,
2010-11-20,55.10,,,,,,160.70,45.29,,,,,,,,,,,,,,
2010-11-21,55.42,,,,,,,33.14,382.99,,,,,,,,,,,,,
2010-11-22,55.60,,,,,,,54.38,,,,,105.78,,,,81.12,,,,,
2010-11-23,52.20,,,,,,,67.75,,,,,,,,,80.86,,,,,
2010-11-24,53.88,,,,,,,68.04,,,,,,,,,82.82,,,,,
2010-11-25,56.40,,,,,,,61.11,,,,,,,,,82.82,,,,,
2010-11-26,55.35,,,,,,,56.37,,,,,,1089.18,,,,,,,,
2010-11-27,56.24,,,,,,,48.06,,,,,,,,,,,,,,
2010-11-28,55.55,,,,,,,48.39,404.10,,,,,,,,,,,,,
2010-11-29,54.75,,,,,,,63.06,,,,,105.40,,,,85.52,,,,,
2010-11-30,53.78,,,,,,164.30,69.86,,,,,,,,,84.22,,,,,
2010-12-01,55.36,,,,,,,59.12,,,,,,,,,86.68,,,,,
2010-12-02,55.03,,,,,,,63.68,,,,,,,,,,,,,,
2010-12-03,52.22,,,,,,,65.02,,,,,,1075.84,,,89.32,,,,,
2010-12-04,53.50,,,,,,,50.75,,,,,,,,,,,,,,
2010-12-05,51.60,,,,,,,35.49,406.97,,,,,,,,,,,,,
2010-12-06,52.41,,,,,,,54.25,,,,,105.03,,,,89.30,,,,,
2010-12-07,51.92,,,,,,,59.84,,,,,,,,,88.65,,,,,
2010-12-08,52.76,,,,,,,70.61,,,,,,,,,88.45,,,,,
2010-12-09,55.10,,,,,,,64.58,,,,,,,,,88.42,,,,,
2010-12-10,55.50,,,,,,166.70,64.81,,,,,,1073.38,,,87.74,,,,,
2010-12-11,55.20,,,,,,,53.43,,,,,,,,,,,,,,
2010-12-12,56.10,,,,,,,36.81,404.33,,,,,,,,,,,,,
2010-12-13,53.21,,,,,,,58.60,,,,,104.96,,,,88.45,,,,,
2010-12-14,53.90,,,,,,,61.19,,,,,,,,,88.13,,,,,
2010-12-15,54.62,,,,,,,61.84,,,,,,,,,88.42,,,,,
2010-12-16,56.43,,,,,,,58.95,,,,,,,,,87.79,,,,,
2010-12-17,57.35,,,,,,,64.18,,,,,,1058.11,,,87.93,,,,,
2010-12-18,55.91,,,,,,,53.36,,,,,,,,,,,,,,
2010-12-19,55.50,,,,,,,41.51,399.63,,,,,,,,,,,,,
2010-12-20,55.60,,,,,,168.70,75.43,,,,,104.69,,,,88.57,,,,,
2010-12-21,53.50,,,,,,,72.74,,,,,,,,,89.09,,,,,
2010-12-22,53.70,,,,,,,68.13,,,,,,,,,89.75,,,,,
2010-12-23,53.23,,,,,,,75.44,,,,,,,,,90.86,,,,,
2010-12-24,54.41,,,,,,,74.48,,,,,,1060.91,,,,,,,,
2010-12-25,55.51,,,,,,,65.44,,,,,,,,,,,,,,
2010-12-26,55.61,,,,,,,54.08,485.75,,,,,,,,,,,,,
2010-12-27,54.98,,,,,,,89.07,,,,,104.68,,,,90.87,,,,,
2010-12-28,57.71,,,,,,,95.86,,,,,,,,,91.22,,,,,
2010-12-29,56.38,,,,,,,98.11,,,,,,,,,91.03,,,,,
2010-12-30,57.27,,,,,,,100.54,,,,,,,,,89.54,,,,,
2010-12-31,57.83,,,,,,173.30,103.45,,,,,,1053.93,,,91.44,,,,,
2011-01-01,57.00,,,,,,,27.19,,,,,,,,,,,,,,
2011-01-02,58.80,,,,,,,23.16,537.37,,,,,,,,,,,,,
2011-01-03,58.80,,,,,,,21.76,,,,,104.67,,,,,,,,,
2011-01-04,55.92,,,,,,,58.33,,,,,,,,,89.28,,,,,
2011-01-05,56.30,,,,,,,66.90,,,,,,,,,90.40,,,,,
2011-01-06,61.30,,,,,,,68.06,,,,,,,,,88.27,,,,,
2011-01-07,63.20,,,,,,,66.75,,,,,,1056.51,,,88.21,,,,,
2011-01-08,62.52,,,,,,,59.86,,,,,,,,,,,,,,
2011-01-09,62.50,,,,,,,40.53,382.19,,,,,,,,,,,,,
2011-01-10,62.00,,,,,,179.30,56.47,,,,,104.60,,,,89.32,,,,,
2011-01-11,60.47,,,,,,,63.73,,,,,,,,,89.32,,,,,
2011-01-12,62.70,,,,,,,64.77,,,,,,,,,91.71,,,,,
2011-01-13,63.80,,,,,,,63.06,,,,,,,,,91.30,,,,,
2011-01-14,62.10,,,,,,,69.36,,,,,,1065.32,,,91.53,,,,,
2011-01-15,64.04,,,,,,,57.53,,,,,,,,,,,,,,
2011-01-16,62.30,,,,,,,35.91,410.84,,,,,,,,,,,,,
2011-01-17,63.00,,,,,,,56.36,,,,,104.92,,,,,,,,,
2011-01-18,62.00,,,,,,,72.61,,,,,,,,,91.28,,,,,
2011-01-19,64.12,,,,,,,78.51,,,,,,,,,90.79,,,,,
2011-01-20,63.86,,,,,,169.54,74.52,,,,,,,,,88.67,,,,,
2011-01-21,63.18,,,,,,,64.80,,,,,,1060.64,,,87.98,,,,,
2011-01-22,62.51,,,,,,,46.39,,,,,,,,,,,,,,
2011-01-23,62.50,,,,,,,44.23,437.42,,,,,,,,,,,,,
2011-01-24,61.69,,,,,,,62.01,,,,,104.97,,,,86.52,,,,,
2011-01-25,59.30,,,,,,,67.29,,,,,,,,,85.11,,,,,
2011-01-26,57.40,,,,,,,64.64,,,,,,,,,87.48,,,,,
2011-01-27,54.50,,,,,,,71.03,,,,,,,,,85.62,,,,,
2011-01-28,53.80,,,,,,,77.65,,,,,,1059.95,,,89.28,,,,,
2011-01-29,52.30,,,,,,,45.73,,,,,,,,,,,,,,
2011-01-30,53.40,,,,,,,41.69,430.03,,,,,,,,,,,,,
2011-01-31,45.60,,,,,,170.98,21.16,,,,,,,,,92.13,,,,,
2011-02-01,41.20,,,,,,,10.97,,,,,,,,,90.70,,,,,
2011-02-02,39.95,,,,,,,0.30,,,,,,,,,91.05,,,,,
2011-02-03,39.00,,,,,,,0.12,,,,,,,,,90.69,,,,,
2011-02-04,37.70,,,,,,,0.20,,,,,,,,,89.02,,,,,
2011-02-05,36.70,,,,,,,0.33,,,,,,,,,,,,,,
2011-02-06,36.00,,,,,,,0.65,33.73,,,,,,,,,,,,,
2011-02-07,33.00,,,,,,,0.95,,,,,,,,,87.43,,,,,
2011-02-08,37.60,,,,,,,2.16,,,,,,,,,87.14,,,,,
2011-02-09,34.90,,,,,,,7.58,,,,,,,,,86.82,,,,,
2011-02-10,35.50,,,,,,178.68,18.75,,,,,,,,,86.67,,,,,
2011-02-11,37.60,,,,,,,26.13,,,,,,1051.14,,,85.44,,,,,
2011-02-12,40.48,,,,,,,30.99,,,,,,,,,,,,,,
2011-02-13,42.58,,,,,,,23.72,110.28,,,,,,,,,,,,,
2011-02-14,43.10,,,,,,,32.58,,,,,,,,,84.93,,,,,
2011-02-15,49.20,,,,,,,38.67,,,,,,,,,84.32,,,,,
2011-02-16,52.90,,,,,,,55.26,,,,,,,,,84.98,,,,,
2011-02-17,55.13,,,,,,,32.25,,,,,,,,,86.32,,,,,
2011-02-18,55.40,,,,,,,48.18,,,,,,1052.52,135.00,,86.20,,,,,
2011-02-19,54.70,,,,,,,33.58,,,,,,,,,,,,,,
2011-02-20,55.32,,,,,,181.40,32.67,273.19,,,,,,,,,,,,,
2011-02-21,55.50,,,,,,,50.79,,,,,,,,,,,,,,
2011-02-22,52.90,,,,,,,55.90,,,,,,,,,94.02,,,,,
2011-02-23,55.10,,,,,,,62.33,,,,,,,,,96.48,,,,,
2011-02-24,56.75,,,,,,,69.96,,,,,,,,,95.61,,,,,
2011-02-25,56.70,,,,,,,52.46,,,,,,1056.06,,,97.00,,,,,
2011-02-26,56.70,,,,,,,43.69,,,,,,,,,,,,,,
2011-02-27,56.90,,,,,,,31.45,366.58,,,,,,,,,,,,,
2011-02-28,56.81,,,,,,191.20,54.70,,,,,107.16,,,,97.00,,,,,
2011-03-01,54.93,,,,,,,33.57,,,,,,,,,99.65,,,,,
2011-03-02,56.98,,,,,,,30.68,,,,,,,,,102.20,,,,,
2011-03-03,58.64,,,,,,,28.46,,,,,,,,,101.88,,,,,
2011-03-04,59.80,,,,,,,30.30,,,,,,1046.39,,,104.65,,,,,
2011-03-05,59.70,,,,,,,19.58,,,,,,,,,,,,,,
2011-03-06,55.73,,,,,,,10.10,207.38,,,,,,,,,,,,,
2011-03-07,59.45,,,,,,,30.53,,,,,110.62,,,,105.53,,,,,
2011-03-08,57.69,,,,,,,25.37,,,,,,,,,105.06,,,,,
2011-03-09,58.40,,,,,,,35.15,,,,,,,,,104.15,,,,,
2011-03-10,58.65,,,,,,190.33,29.05,,,,,,,,,102.68,,,,,
2011-03-11,58.86,,,,,,,31.32,,,,,,1027.90,,,100.84,,,,,
2011-03-12,58.70,,,,,,,20.99,,,,,,,,,,,,,,
2011-03-13,62.24,,,,,,,13.08,185.49,,,,,,,,,,,,,
2011-03-14,58.10,,,,,,,29.07,,,,,113.22,,,,101.17,,,,,
2011-03-15,56.39,,,,,,,29.23,,,,,,,,,97.59,,,,,
2011-03-16,58.77,,,,,,,32.10,,,,,,,,,98.35,,,,,
2011-03-17,59.78,,,,,,,24.94,,,,,,,,,101.50,,,,,
2011-03-18,60.08,,,,,,,29.76,,,,,,1026.46,135.00,,101.40,,,,,
2011-03-19,59.63,,,,,,,20.04,,,,,,,,,,,,,,
2011-03-20,59.39,,,,,,194.48,15.13,180.27,,,,,,,,,,,,,
2011-03-21,59.90,,,,,,,29.44,,,,,113.63,,,,102.36,,,,,
2011-03-22,56.90,,,,,,,30.97,,,,,,,,,104.39,,,,,
2011-03-23,57.00,,,,,,,32.82,,,,,,,,,105.22,,,,,
2011-03-24,58.50,,,,,,,29.65,,,,,,,,,104.95,,,,,
2011-03-25,58.30,,,,,,,37.43,,,,,,1018.25,,,105.19,,,,,
2011-03-26,58.56,,,,,,,23.64,,,,,,,,,,,,,,
2011-03-27,58.76,,,,,,,17.50,201.44,,,,,,,,,,,,,
2011-03-28,57.49,,,,,,,31.19,,,,,113.35,,,,104.00,,,,,
2011-03-29,55.60,,,,,,,35.30,,,,,,,,,104.92,,,,,
2011-03-30,56.99,,,,,,,37.08,,,,,,,,,104.23,,,,,
2011-03-31,59.60,,,,,,192.22,40.39,,,,,,,,,106.79,,,,,
2011-04-01,60.29,,,,,,,36.75,,,,,,1016.25,,,108.10,,,,,
2011-04-02,59.17,,,,,,,34.78,,,,,,,,,,,,,,
2011-04-03,59.45,,,,,,,19.94,235.43,,,,,,,,,,,,,
2011-04-04,59.25,,,,,,,9.24,,,,,113.26,,,,108.51,,,,,
2011-04-05,59.50,,,,,,,8.53,,,,,,,,,107.72,,,,,
2011-04-06,60.64,,,,,,,28.18,,,,,,,,,108.68,,,,,
2011-04-07,51.20,,,,,,,31.22,,,,,,,,,110.22,,,,,
2011-04-08,55.12,,,,,,,33.16,,,,,,1004.95,,,112.80,,,,,
2011-04-09,59.10,,,,,,,25.87,,,,,,,,,,,,,,
2011-04-10,57.04,,,,,,197.92,20.47,156.67,,,,,,,,,,,,,
2011-04-11,57.10,,,,,,,31.30,,,,,112.69,,,,109.38,,,,,
2011-04-12,58.30,,,,,,,34.64,,,,,,,,,106.00,,,,,
2011-04-13,59.09,,,,,,,30.74,,,,,,,,,107.17,,,,,
2011-04-14,61.04,,,,,,,33.80,,,,,,,,,108.48,,,,,
2011-04-15,61.96,,,,,,,32.22,,,,,,1011.35,,,109.64,,,,,
2011-04-16,61.80,,,,,,,24.97,,,,,,,,,,,,,,
2011-04-17,61.50,,,,,,,18.92,206.59,,,,,,,,,,,,,
2011-04-18,60.57,,,,,,,37.72,,,,,112.45,,,,107.28,,,,,
2011-04-19,57.75,,,,,,,37.88,,,,,,,,,107.84,,,,,
2011-04-20,58.64,,,,,,190.39,35.90,,,,,,,,,110.86,,,,,
2011-04-21,60.54,,,,,,,32.71,,,,,,,,,111.76,,,,,
2011-04-22,60.11,,,,,,,39.65,,,,,,1001.96,,,,,,,,
2011-04-23,61.63,,,,,,,34.42,,,,,,,,,,,,,,
2011-04-24,60.20,,,,,,,24.54,242.82,,,,,,,,,,,,,
2011-04-25,59.94,,,,,,,31.38,,,,,112.02,,,,111.86,,,,,
2011-04-26,59.84,,,,,,,42.98,,,,,,,,,112.14,,,,,
2011-04-27,60.40,,,,,,,47.90,,,,,,,,,112.84,,,,,
2011-04-28,61.24,,,,,,,67.29,,,,,,,,,112.87,,,,,
2011-04-29,61.75,,,,,,,55.13,,,,,,1005.88,,,113.73,,,,,
2011-04-30,61.31,,,,,,194.10,33.38,,,,,,,,,,,,,,
2011-05-01,61.40,,,,,,,17.88,295.94,,,,,,,,,,,,,
2011-05-02,58.90,,,,,,,21.26,,,,,111.21,,,,113.44,,,,,
2011-05-03,55.30,,,,,,,34.08,,,,,,,,,111.01,,,,,
2011-05-04,53.33,,,,,,,38.87,,,,,,,,,109.21,,,,,
2011-05-05,55.60,,,,,,,41.88,,,,,,,,,98.49,,,,,
2011-05-06,56.66,,,,,,,43.75,,,,,,1008.26,,,97.75,,,,,
2011-05-07,59.62,,,,,,,40.14,,,,,,,,,,,,,,
2011-05-08,58.30,,,,,,,27.05,247.03,,,,,,,,,,,,,
2011-05-09,58.20,,,,,,,41.35,,,,,111.09,,,,102.58,,,,,
2011-05-10,58.87,,,,,,194.67,44.89,,,,,,,,,103.83,,,,,
2011-05-11,59.40,,,,,,,44.78,,,,,,,,,98.95,,,,,
2011-05-12,59.80,,,,,,,36.45,,,,,,,,,98.74,,,,,
2011-05-13,61.27,,,,,,,43.50,,,,,,1010.69,,,99.43,,,,,
2011-05-14,61.50,,,,,,,38.87,,,,,,,,,,,,,,
2011-05-15,61.19,,,,,,,33.45,283.29,,,,,,,,,,,,,
2011-05-16,59.50,,,,,,,45.41,,,,,111.20,,,,97.12,,,,,
2011-05-17,57.60,,,,,,,41.64,,,,,,,,,97.14,,,,,
2011-05-18,58.90,,,,,,,45.41,,,,,,,,,99.82,,,,,
2011-05-19,58.70,,,,,,,51.34,,,,,,,,,98.36,,,,,
2011-05-20,59.35,,,,,,198.38,38.17,,,,,,1013.37,,,99.46,,,,,
2011-05-21,60.35,,,,,,,29.10,,,,,,,,,,,,,,
2011-05-22,60.29,,,,,,,26.84,277.93,,,,,,,,,,,,,
2011-05-23,60.00,,,,,,,36.91,,,,,111.10,,,,96.95,,,,,
2011-05-24,59.10,,,,,,,43.89,,,,,,,,,99.10,,,,,
2011-05-25,58.90,,,,,,,41.55,,,,,,,,,100.89,,,,,
2011-05-26,58.30,,,,,,,36.96,,,,,,,,,100.15,,,,,
2011-05-27,59.30,,,,,,,51.70,,,,,,1015.39,,,100.60,,,,,
2011-05-28,60.68,,,,,,,36.58,,,,,,,,,,,,,,
2011-05-29,59.90,,,,,,,26.60,274.18,,,,,,,,,,,,,
2011-05-30,59.60,,,,,,,42.97,,,,,110.77,,,,,,,,,
2011-05-31,60.70,,,,,,191.51,53.61,,,,,,,,,102.50,,,,,
2011-06-01,58.40,,,,,,,37.57,,,,,,,,,100.26,,,,,
2011-06-02,60.45,,,,,,,38.19,,,,,,,,,100.49,,,,,
2011-06-03,61.37,,,,,,,41.51,,,,,,1007.92,,,100.42,,,,,
2011-06-04,61.61,,,,,,,29.30,,,,,,,,,,,,,,
2011-06-05,60.90,,,,,,,19.18,262.33,,,,,,,,,,,,,
2011-06-06,60.66,,,,,,,11.77,,,,,110.56,,,,98.59,,,,,
2011-06-07,60.15,,,,,,,34.10,,,,,,,,,99.34,,,,,
2011-06-08,53.33,,,,,,,39.81,,,,,,,,,100.82,,,,,
2011-06-09,55.36,,,,,,,39.48,,,,,,,,,101.79,,,,,
2011-06-10,57.80,,,,,,196.74,41.51,,,,,,999.68,135.00,,99.34,,,,,
2011-06-11,59.78,,,,,,,29.05,,,,,,,,,,,,,,
2011-06-12,59.20,,,,,,,27.93,223.66,,,,,,,,,,,,,
2011-06-13,59.41,,,,,,,39.89,,,,,110.23,,,,97.10,,,,,
2011-06-14,55.73,,,,,,,37.29,,,,,,,,,99.24,,,,,
2011-06-15,56.77,,,,,,,40.33,,,,,,,,,94.97,,,,,
2011-06-16,56.40,,,,,,,41.19,,,,,,,,,94.76,,,,,
2011-06-17,56.00,,,,,,,36.01,,,,,,998.28,,,93.05,,,,,
2011-06-18,58.30,,,,,,,33.64,,,,,,,,,,,,,,
2011-06-19,57.77,,,,,,,28.24,256.59,,,,,,,,,,,,,
2011-06-20,57.04,,,,,,195.54,39.98,,,,,110.05,,,,93.34,,,,,
2011-06-21,55.90,,,,,,,50.22,,,,,,,,,93.14,,,,,
2011-06-22,56.58,,,,,,,46.46,,,,,,,,,94.67,,,,,
2011-06-23,58.97,,,,,,,41.62,,,,,,,,,91.52,,,,,
2011-06-24,61.20,,,,,,,46.00,,,,,,981.65,,,90.87,,,,,
2011-06-25,62.59,,,,,,,41.22,,,,,,,,,,,,,,
2011-06-26,60.40,,,,,,,30.50,296.00,,,,,,,,,,,,,
2011-06-27,59.32,,,,,,,40.51,,,,,109.87,,,,90.53,,,,,
2011-06-28,56.15,,,,,,,47.40,,,,,,,,,92.64,,,,,
2011-06-29,59.26,,,,,,,51.22,,,,,,,,,94.86,,,,,
2011-06-30,63.33,,,,,,201.80,55.48,,,,,,,,,94.97,,,,,
2011-07-01,61.00,,,,,,,35.35,,,,,,982.13,,,94.64,,,,,
2011-07-02,60.50,,,,,,,28.41,,,,,,,,,,,,,,
2011-07-03,59.32,,,,,,,25.64,284.01,,,,,,,,,,,,,
2011-07-04,61.50,,,,,,,34.60,,,,,109.44,,,,,,,,,
2011-07-05,66.20,,,,,,,36.46,,,,,,,,,96.81,,,,,
2011-07-06,68.00,,,,,,,39.61,,,,,,,,,96.64,,,,,
2011-07-07,68.00,,,,,,,34.82,,,,,,,,,98.48,,,,,
2011-07-08,69.80,,,,,,,40.84,,,,,,989.09,,,96.30,,,,,
2011-07-09,68.70,,,,,,,30.83,,,,,,,,,,,,,,
2011-07-10,68.72,,,,,,195.50,22.93,240.10,,,,,,,,,,,,,
2011-07-11,67.40,,,,,,,39.53,,,,,109.17,,,,94.95,,,,,
2011-07-12,63.90,,,,,,,43.97,,,,,,,,,96.92,,,,,
2011-07-13,64.80,,,,,,,43.34,,,,,,,,,97.80,,,,,
2011-07-14,64.90,,,,,,,40.28,,,,,,,,,95.77,,,,,
2011-07-15,64.90,,,,,,,47.31,,,,,,983.84,,,97.39,,,,,
2011-07-16,65.90,,,,,,,55.50,,,,,,,,,,,,,,
2011-07-17,64.47,,,,,,,43.34,313.27,,,,,,,,,,,,,
2011-07-18,66.00,,,,,,,37.48,,,,,109.22,,,,95.92,,,,,
2011-07-19,60.04,,,,,,,39.65,,,,,,,,,97.79,,,,,
2011-07-20,61.30,,,,,,194.99,43.77,,,,,,,,,98.21,,,,,
2011-07-21,60.59,,,,,,,44.55,,,,,,,,,99.07,,,,,
2011-07-22,61.70,,,,,,,46.23,,,,,,976.36,,,99.59,,,,,
2011-07-23,64.40,,,,,,,29.38,,,,,,,,,,,,,,
2011-07-24,65.17,,,,,,,27.36,268.41,,,,,,,,,,,,,
2011-07-25,67.20,,,,,,,39.87,,,,,109.15,,,,98.88,,,,,
2011-07-26,67.10,,,,,,,43.25,,,,,,,,,99.56,,,,,
2011-07-27,69.30,,,,,,,46.61,,,,,,,,,97.38,,,,,
2011-07-28,70.71,,,,,,,48.67,,,,,,,,,97.24,,,,,
2011-07-29,70.40,,,,,,,42.90,,,,,,980.78,,,95.89,,,,,
2011-07-30,70.20,,,,,,,41.37,,,,,,,,,,,,,,
2011-07-31,70.41,,,,,,193.50,28.56,291.23,,,,,,,,,,,,,
2011-08-01,70.32,,,,,,,38.06,,,,,109.14,,,,95.20,,,,,
2011-08-02,69.13,,,,,,,41.90,,,,,,,,,93.73,,,,,
2011-08-03,67.60,,,,,,,38.76,,,,,,,,,91.62,,,,,
2011-08-04,70.01,,,,,,,39.44,,,,,,,,,86.84,,,,,
2011-08-05,69.90,,,,,,,38.51,,,,,,978.85,,,86.91,,,,,
2011-08-06,68.32,,,,,,,28.27,,,,,,,,,,,,,,
2011-08-07,69.56,,,,,,,17.27,242.22,,,,,,,,,,,,,
2011-08-08,66.89,,,,,,,33.32,,,,,108.79,,,,81.48,,,,,
2011-08-09,64.68,,,,,,,41.14,,,,,,,,,78.92,,,,,
2011-08-10,67.73,,,,,,194.19,36.53,,,,,,,,,82.09,,,,,
2011-08-11,70.50,,,,,,,36.18,,,,,,,,,85.66,,,,,
2011-08-12,70.40,,,,,,,40.28,,,,,,983.52,135.00,,85.41,,,,,
2011-08-13,70.67,,,,,,,28.89,,,,,,,,,,,,,,
2011-08-14,69.00,,,,,,,23.41,239.74,,,,,,,,,,,,,
2011-08-15,68.51,,,,,,,38.26,,,,,108.45,,,,87.79,,,,,
2011-08-16,65.88,,,,,,,37.50,,,,,,,,,86.90,,,,,
2011-08-17,68.97,,,,,,,44.18,,,,,,,,,87.53,,,,,
2011-08-18,73.45,,,,,,,40.60,,,,,,,,,81.69,,,,,
2011-08-19,72.89,,,,,,,43.46,,,,,,990.97,,,82.44,,,,,
2011-08-20,71.12,,,,,,194.70,33.27,,,,,,,,,,,,,,
2011-08-21,70.50,,,,,,,25.21,262.49,,,,,,,,,,,,,
2011-08-22,70.27,,,,,,,43.17,,,,,108.47,,,,84.44,,,,,
2011-08-23,67.55,,,,,,,48.06,,,,,,,,,85.77,,,,,
2011-08-24,68.79,,,,,,,41.75,,,,,,,,,85.04,,,,,
2011-08-25,72.84,,,,,,,41.48,,,,,,,,,84.98,,,,,
2011-08-26,66.70,,,,,,,50.10,,,,,,994.88,,,85.41,,,,,
2011-08-27,65.84,,,,,,,36.31,,,,,,,,,,,,,,
